time,duration,source_computer,source_port,destination_computer,destination_port,protocol,packet_count,byte_count
471693,0,C5808,N7088,C26871,N15152,6,1,60
471693,0,C5808,N7127,C26871,N17874,6,1,60
471693,0,C5808,N7128,C26871,N19411,6,1,60
471693,0,C5808,N7151,C26871,N17643,6,1,60
471693,0,C5808,N7175,C26871,N10769,6,1,60
471693,0,C5808,N7208,C26871,N8119,6,1,60
471693,0,C5808,N7269,C26871,N20297,6,1,60
471693,0,C5808,N7271,C26871,N17340,6,1,60
471693,0,C5808,N7398,C26871,N19791,6,1,60
471693,0,C5808,N7474,C26871,N18250,6,1,60
471693,0,C5808,N7494,C26871,N10084,6,1,60
471693,0,C5808,N7540,C26871,N20784,6,1,60
471693,0,C5808,N7559,C26871,N19210,6,1,60
471693,0,C5808,N7560,C26871,N6236,6,1,60
471693,0,C5808,N7591,C26871,N19155,6,1,60
471693,0,C5808,N7654,C26871,N21489,6,1,60
471693,0,C5808,N7660,C26871,N17657,6,1,60
471693,0,C5808,N77,C26871,N3824,6,1,60
471693,0,C5808,N7743,C26871,13783,6,1,60
471693,0,C5808,N7743,C26871,N16922,6,1,60
471693,0,C5808,N7786,C26871,N18307,6,1,60
471693,0,C5808,N7796,C26871,N18694,6,1,60
471693,0,C5808,N7913,C26871,N20464,6,1,60
471693,0,C5808,N7914,C26871,N15324,6,4,210
471693,0,C5808,N803,C26871,N21012,6,1,60
471693,0,C5808,N8066,C26871,N20470,6,1,60
471693,0,C5808,N8178,C26871,N20569,6,1,60
471693,0,C5808,N8370,C26871,N238,6,1,60
471693,0,C5808,N8398,C26871,N21025,6,1,60
471693,0,C5808,N8435,C26871,N11287,6,1,60
471693,0,C5808,N847,C26871,N20420,6,1,60
471693,0,C5808,N8489,C26871,N16974,6,1,60
471693,0,C5808,N8490,C26871,N19023,6,1,60
471693,0,C5808,N8606,C26871,N12678,6,1,60
471693,0,C5808,N8626,C26871,N19476,6,1,60
471693,0,C5808,N8789,C26871,N8427,6,1,60
471693,0,C5808,N8835,C26871,N17098,6,1,60
471693,0,C5808,N8870,C26871,N9130,6,1,60
471693,0,C5808,N8952,C26871,N18345,6,1,60
471693,0,C5808,N9026,C26871,N5914,6,1,60
471693,0,C5808,N9029,C26871,N9627,6,1,60
471693,0,C5808,N9238,C26871,N17007,6,1,60
471693,0,C5808,N9274,C26871,1524,6,1,60
471693,0,C5808,N9296,C26871,N3776,6,1,60
471693,0,C5808,N9305,C26871,N21237,6,1,60
471693,0,C5808,N9394,C26871,N17079,6,1,60
471693,0,C5808,N9412,C26871,9,6,1,60
471693,0,C5808,N9456,C26871,N12902,6,1,60
471693,0,C5808,N9569,C26871,N619,6,1,60
471693,0,C5808,N9617,C26871,N17108,6,1,60
471693,0,C5808,N9671,C26871,N20326,6,1,60
471693,0,C5808,N9721,C26871,N21049,6,1,60
471693,0,C5808,N9758,C26871,N13987,6,1,60
471693,0,C5808,N9804,C26871,N18876,6,1,60
471693,0,C5808,N9817,C26871,N18384,6,1,60
471693,0,C5808,N9927,C26871,464,6,1,60
471693,0,C585,445,C12109,N28700,6,1,46
471693,0,C586,135,C4600,N533,6,3,340
471693,0,C586,389,C13685,N47996,17,1,193
471693,0,C586,389,C4600,N47402,17,1,193
471693,0,C586,389,C4600,N6536,17,1,193
471693,0,C586,88,C4600,N47403,17,1,1372
471693,0,C586,88,C4600,N47424,17,1,1346
471693,0,C586,N204,C4600,N6403,6,8,1504
471693,0,C5925,N67,C457,N36,1,2,120
471693,0,C993,N29570,C1707,N143,6,5,857
471693,0,C993,N4495,C1707,N143,6,5,857
471693,1,C4600,N67,C586,N36,1,3,166
471693,1,C586,N36,C4600,N36,1,3,166
471693,11,C13950,N4515,C625,445,6,22,4713
471693,11,C15767,N10519,C528,445,6,12,4017
471693,11,C528,445,C15767,N10519,6,8,1361
471693,11,C528,445,C6752,N1084,6,9,1653
471693,11,C625,445,C13950,N4515,6,25,17206
471693,12,C796,N38567,C1685,N143,6,9,2913
471693,15,C13685,N2395,C586,139,6,12,1507
471693,15,C13685,N2416,C586,139,6,14,4279
471693,15,C13685,N2652,C586,139,6,13,1531
471693,15,C19178,N15460,C585,445,6,11,3253
471693,15,C586,139,C13685,N2395,6,10,1562
471693,15,C586,139,C13685,N2416,6,12,1411
471693,15,C586,139,C13685,N2652,6,11,1667
471693,17,C13950,N13225,C2109,N204,6,7,631
471693,17,C13950,N3219,C2109,135,6,7,540
471693,17,C2109,135,C13950,N3219,6,5,432
471693,17,C2109,N204,C13950,N13225,6,5,548
471693,2,C2270,N11168,C5721,22,6,34,4052
471693,2,C5721,22,C2270,N11168,6,32,10258
471693,23,C13090,N6846,C5721,445,6,3,224
471693,27,C2288,N2341,C5721,445,6,50,8897
471693,3,C3565,N6807,C5721,445,6,78,13403
471693,3,C457,445,C5925,N13128,6,15,2418
471693,3,C4600,N3101,C586,389,6,25,6619
471693,3,C586,389,C4600,N3101,6,29,31669
471693,3,C586,389,C4600,N3101,6,31,34449
471693,3,C5925,N13128,C457,445,6,16,4307
471693,34,C11654,N3648,C5721,445,6,4,278
471693,34,C14112,N3622,C5720,445,6,4,278
471693,4,C1220,N3043,C480,N2593,6,8,437
471693,4,C480,N2593,C1220,N3043,6,5,237
471693,40,C5030,443,C7699,N2069,6,3,905
471693,40,C7699,N2069,C5030,443,6,3,138
471693,44,C10026,N8727,C5096,139,6,38,9040
471693,52,C11849,N11569,C2588,N7,6,2,92
471693,58,C17063,N4740,C5720,445,6,127457,24855706
471693,6,C17584,N26725,C706,80,6,12,5299
471693,6,C706,80,C17584,N26725,6,8,1287
471693,60,C1447,N5400,C2588,N7,6,3,138
471693,60,C15170,N43,C8672,22,6,77,7044
471693,60,C2588,N7,C1447,N5400,6,3,138
471693,60,C458,1433,C6487,N6425,6,5,242
471693,60,C8672,22,C15170,N43,6,55,4892
471693,63,C3268,N3245,C5721,445,6,551,143894
471693,67,C2095,N5,C5763,N48125,6,1600,1552781
471693,67,C2095,N5,C5763,N48125,6,1604,1558341
471693,67,C5763,N48125,C2095,N5,6,1134,65455
471693,7,C1685,N143,C796,N38567,6,6,2979
471693,70,C10936,N14892,C5720,445,6,121,16536
471693,72,C10436,N4153,C5736,445,6,1575,1489826
471693,72,C5721,445,C9089,N1707,6,1319,290365
471693,72,C5736,445,C10436,N4153,6,1678,762364
471694,0,C10047,N12312,C2109,88,6,5,2638
471694,0,C10047,N12355,C2109,389,6,14,3731
471694,0,C10047,N21725,C467,389,6,10,3105
471694,0,C10047,N25856,C2109,389,17,1,192
471694,0,C10047,N30549,C467,389,6,10,3105
471694,0,C10047,N30723,C467,389,6,12,3542
471694,0,C10047,N37757,C2109,88,6,5,1608
471694,0,C10047,N5107,C467,389,6,11,2856
471694,0,C1065,389,C5156,N29423,6,10,5323
471694,0,C11410,N12389,C585,139,6,1,46
471694,0,C1173,445,C1311,N3614,6,1,46
471694,0,C1311,N3614,C1173,445,6,1,52
471694,0,C13337,N15342,C1685,N143,6,7,1294
471694,0,C13665,N8002,C2511,445,6,1,52
471694,0,C14253,N14502,C1685,N143,6,7,1294
471694,0,C1685,N143,C13337,N15342,6,5,2693
471694,0,C1685,N143,C14253,N14502,6,5,2693
471694,0,C18854,N6786,C743,139,6,1,46
471694,0,C2109,389,C10047,N12355,6,12,6988
471694,0,C2109,389,C10047,N25856,17,1,193
471694,0,C2109,88,C10047,N12312,6,5,360
471694,0,C2109,88,C10047,N37757,6,5,1612
471694,0,C2174,N36,C19946,N36,1,2,120
471694,0,C4600,N12510,C586,88,17,1,1399
471694,0,C4600,N41702,C586,88,17,1,1415
471694,0,C4600,N67,C612,N36,1,2,120
471694,0,C467,389,C10047,N21725,6,9,1911
471694,0,C467,389,C10047,N30549,6,8,1855
471694,0,C467,389,C10047,N30723,6,10,4241
471694,0,C467,389,C10047,N5107,6,9,3213
471694,0,C5156,N29423,C1065,389,6,12,3007
471694,0,C528,389,C1621,N37058,6,7,2646
471694,0,C528,389,C1621,N43318,17,1,117
471694,0,C528,389,C721,N48120,17,1,195
471694,0,C528,88,C1621,N48097,17,1,397
471694,0,C528,88,C1621,N48098,17,1,1350
471694,0,C528,88,C1621,N48099,17,1,1318
471694,0,C528,88,C1621,N48119,17,1,1358
471694,0,C5721,445,C868,N10466,6,42,5076
471694,0,C585,139,C11410,N12389,6,1,46
471694,0,C586,88,C4600,N12510,17,1,1372
471694,0,C586,88,C4600,N41702,17,1,1402
471694,0,C612,N36,C4600,N36,1,2,120
471694,0,C743,139,C18854,N6786,6,1,46
471694,1,C17584,N4650,C706,80,6,17,15013
471694,1,C706,80,C17584,N4650,6,9,1075
471694,1,C868,N10466,C5721,445,6,44,11948
471694,10,C4600,N26822,C586,445,6,13,3881
471694,10,C586,445,C4600,N26822,6,11,2182
471694,11,C11142,N17882,C1707,N143,6,9,2969
471694,12,C10047,N15072,C2109,135,6,11,1606
471694,12,C1065,445,C473,N79,6,9,1653
471694,12,C2109,135,C10047,N15072,6,8,1100
471694,12,C473,N79,C1065,445,6,13,4172
471694,12,C528,445,C1346,N4722,6,10,1737
471694,12,C528,445,C9305,N10038,6,9,1653
471694,13,C19452,N1489,C743,445,6,20,4556
471694,13,C743,445,C19452,N1489,6,17,2302
471694,14,C10047,N37413,C625,445,6,13,4276
471694,14,C625,445,C10047,N37413,6,9,2359
471694,2,C10047,N16539,C2109,389,6,20,6012
471694,2,C2109,389,C10047,N16539,6,25,27299
471694,2,C4600,N10744,C586,389,6,9,2190
471694,2,C586,389,C4600,N10744,6,6,800
471694,21,C4600,N3937,C612,445,6,5663,602747
471694,21,C612,445,C4600,N3937,6,5596,621722
471694,21,C612,445,C4600,N3937,6,5664,633055
471694,32,C10047,N3599,C2109,N204,6,14,3669
471694,32,C2109,N204,C10047,N3599,6,11,2060
471694,34,C18522,N660,C5721,445,6,4,278
471694,34,C5720,445,C7497,N2773,6,2,186
471694,34,C7497,N2773,C5720,445,6,4,278
471694,38,C10047,N37411,C2109,445,6,148,29885
471694,38,C2109,445,C10047,N37411,6,157,84120
471694,49,C20266,N553,C5720,445,6,64,10304
471694,49,C5720,445,C20266,N553,6,32,9395
471694,55,C5720,445,C19452,N31888,6,518,386517
471694,58,C5720,445,C5853,N3833,6,35,3993
471694,58,C5853,N3833,C5720,445,6,39,5140
471694,60,C5720,445,C2291,N3030,6,34,20120
471694,61,C19306,N1022,C5721,445,6,6,417
471694,61,C3565,N2560,C5721,445,6,6,417
471694,63,C505,N132,C3065,N5,6,64,2944
471694,64,C8635,N3481,C5720,445,6,86,10689
471694,69,C195,N675,C5721,445,6,630,129240
471694,7,C1707,N143,C11142,N17882,6,6,2979
471694,70,C16955,N128,C5721,445,6,504,39386
471694,70,C18351,N682,C5721,445,6,2542,170761
471694,8,C2174,445,C19946,1314,6,13,1465
471694,9,C5089,N10341,C24735,N10,6,3,152
471694,9,C5089,N12703,C4847,N10,6,3,152
471694,9,C5089,N13009,C3469,N10,6,3,152
471694,9,C5089,N13010,C128,N10,6,3,152
471694,9,C5089,N15071,C3371,N10,6,3,152
471694,9,C5089,N27081,C3935,N10,6,3,152
471694,9,C5089,N5892,C3971,N10,6,3,152
471694,9,C5089,N876,C4116,N10,6,3,152
471695,0,C10380,N8022,C625,445,6,1,52
471695,0,C1065,389,C2475,N2895,6,8,3009
471695,0,C1065,389,C4600,N11546,6,8,1779
471695,0,C1065,389,C4600,N3929,6,10,4175
471695,0,C1065,N36,C11658,N36,1,2,120
471695,0,C1065,N737,C2475,N1935,6,8,3009
471695,0,C11167,N15586,C5463,445,6,2,94
471695,0,C11167,N67,C5463,N36,1,1,60
471695,0,C11167,N67,C5720,N36,1,1,60
471695,0,C11658,N67,C1065,N36,1,2,120
471695,0,C11658,N67,C528,N36,1,2,120
471695,0,C13214,N376,C625,88,6,6,2637
471695,0,C14253,N14497,C1685,N143,6,6,922
471695,0,C14253,N14498,C1685,N143,6,6,405
471695,0,C14714,N21666,C23679,443,6,7,809
471695,0,C1685,N143,C14253,N14497,6,4,445
471695,0,C1685,N143,C14253,N14498,6,6,5055
471695,0,C1685,N143,C20312,N5256,6,4,445
471695,0,C1685,N143,C2189,N10820,6,4,410
471695,0,C1685,N143,C2189,N11644,6,4,409
471695,0,C19589,N2547,C585,445,6,1,52
471695,0,C20061,N9768,C2039,N114,6,1,46
471695,0,C20312,N5256,C1685,N143,6,6,922
471695,0,C2039,N114,C20061,N9768,6,1,52
471695,0,C2058,445,C6689,N8006,6,1,46
471695,0,C2109,445,C8052,N8016,6,1,46
471695,0,C2189,N10820,C1685,N143,6,5,852
471695,0,C2189,N11644,C1685,N143,6,5,852
471695,0,C23679,443,C14714,N21666,6,5,406
471695,0,C2475,N1935,C1065,N737,6,9,2322
471695,0,C2475,N2895,C1065,389,6,9,2322
471695,0,C26871,10000,C5808,N36705,6,1,46
471695,0,C26871,1093,C5808,N1562,6,1,46
471695,0,C26871,1194,C5808,N26373,6,1,46
471695,0,C26871,13721,C5808,N1611,6,1,46
471695,0,C26871,1529,C5808,N36911,6,1,46
471695,0,C26871,1646,C5808,N45184,6,1,46
471695,0,C26871,177,C5808,N24516,6,1,46
471695,0,C26871,2086,C5808,N12879,6,1,46
471695,0,C26871,2792,C5808,N14452,6,1,46
471695,0,C26871,4031,C5808,N3541,6,1,46
471695,0,C26871,5052,C5808,N28437,6,1,46
471695,0,C26871,512,C5808,N23676,6,1,46
471695,0,C26871,532,C5808,N39735,6,1,46
471695,0,C26871,5355,C5808,N48100,6,1,46
471695,0,C26871,68,C5808,N15782,6,1,46
471695,0,C26871,750,C5808,N22992,6,1,46
471695,0,C26871,871,C5808,N44013,6,1,46
471695,0,C26871,N10149,C5808,N33252,6,1,46
471695,0,C26871,N10157,C5808,N26324,6,1,46
471695,0,C26871,N10389,C5808,N42122,6,1,46
471695,0,C26871,N10520,C5808,N33561,6,1,46
471695,0,C26871,N10583,C5808,N6452,6,1,46
471695,0,C26871,N10713,C5808,N23712,6,1,46
471695,0,C26871,N10769,C5808,N11737,6,1,46
471695,0,C26871,N10791,C5808,N22972,6,1,46
471695,0,C26871,N10920,C5808,N32500,6,1,46
471695,0,C26871,N11011,C5808,N27960,6,1,46
471695,0,C26871,N11283,C5808,N33707,6,1,46
471695,0,C26871,N11309,C5808,N2000,6,1,46
471695,0,C26871,N11320,C5808,N14919,6,1,46
471695,0,C26871,N11352,C5808,N24330,6,1,46
471695,0,C26871,N11566,C5808,N30849,6,1,46
471695,0,C26871,N11662,C5808,N24471,6,1,46
471695,0,C26871,N11869,C5808,N5529,6,1,46
471695,0,C26871,N11895,C5808,N22317,6,1,46
471695,0,C26871,N12373,C5808,N35116,6,1,46
471695,0,C26871,N12425,C5808,N1613,6,1,46
471695,0,C26871,N12459,C5808,N16576,6,1,46
471695,0,C26871,N12480,C5808,N8389,6,1,46
471695,0,C26871,N12656,C5808,N25421,6,1,46
471695,0,C26871,N12792,C5808,N40096,6,1,46
471695,0,C26871,N12806,C5808,N44840,6,1,46
471695,0,C26871,N12885,C5808,N11030,6,1,46
471695,0,C26871,N12939,C5808,N35350,6,1,46
471695,0,C26871,N12944,C5808,N5625,6,1,46
471695,0,C26871,N12973,C5808,N23343,6,1,46
471695,0,C26871,N13025,C5808,N21945,6,1,46
471695,0,C26871,N13512,C5808,N41058,6,1,46
471695,0,C26871,N13637,C5808,N47540,6,1,46
471695,0,C26871,N13857,C5808,N6801,6,1,46
471695,0,C26871,N14005,C5808,N7586,6,1,46
471695,0,C26871,N14141,C5808,N36224,6,1,46
471695,0,C26871,N14145,C5808,N36540,6,1,46
471695,0,C26871,N14238,C5808,N41762,6,1,46
471695,0,C26871,N14293,C5808,N20538,6,1,46
471695,0,C26871,N14465,C5808,N7880,6,1,46
471695,0,C26871,N14508,C5808,N10486,6,1,46
471695,0,C26871,N14584,C5808,N9393,6,1,46
471695,0,C26871,N14596,C5808,N35240,6,1,46
471695,0,C26871,N14610,C5808,N23786,6,1,46
471695,0,C26871,N14641,C5808,N17083,6,1,46
471695,0,C26871,N14893,C5808,N4220,6,1,46
471695,0,C26871,N15011,C5808,N2487,6,1,46
471695,0,C26871,N15324,C5808,N2259,6,4,232
471695,0,C26871,N15454,C5808,N34198,6,1,46
471695,0,C26871,N15519,C5808,N7353,6,1,46
471695,0,C26871,N15684,C5808,N16680,6,1,46
471695,0,C26871,N15862,C5808,N22198,6,1,46
471695,0,C26871,N15880,C5808,N13371,6,1,46
471695,0,C26871,N16128,C5808,N2157,6,1,46
471695,0,C26871,N16362,C5808,N2700,6,1,46
471695,0,C26871,N16781,C5808,N7448,6,1,46
471695,0,C26871,N16879,C5808,N22069,6,1,46
471695,0,C26871,N1688,C5808,N17770,6,1,46
471695,0,C26871,N16989,C5808,N22058,6,1,46
471695,0,C26871,N17075,C5808,N45960,6,1,46
471695,0,C26871,N17093,C5808,N23794,6,1,46
471695,0,C26871,N17103,C5808,N48103,6,1,46
471695,0,C26871,N17347,C5808,N35675,6,1,46
471695,0,C26871,N17412,C5808,N22415,6,1,46
471695,0,C26871,N17442,C5808,N14235,6,1,46
471695,0,C26871,N17445,C5808,N2040,6,1,46
471695,0,C26871,N17464,C5808,N44913,6,1,46
471695,0,C26871,N17473,C5808,N33021,6,1,46
471695,0,C26871,N17489,C5808,N25727,6,1,46
471695,0,C26871,N17506,C5808,N7719,6,1,46
471695,0,C26871,N17562,C5808,N32243,6,1,46
471695,0,C26871,N17595,C5808,N24834,6,1,46
471695,0,C26871,N17606,C5808,N33516,6,1,46
471695,0,C26871,N17635,C5808,N25557,6,1,46
471695,0,C26871,N17652,C5808,N28872,6,1,46
471695,0,C26871,N17660,C5808,N32805,6,1,46
471695,0,C26871,N17671,C5808,N17364,6,1,46
471695,0,C26871,N17691,C5808,N40796,6,1,46
471695,0,C26871,N17698,C5808,N33434,6,1,46
471695,0,C26871,N17767,C5808,N7925,6,1,46
471695,0,C26871,N17858,C5808,N24418,6,1,46
471695,0,C26871,N17869,C5808,N4786,6,1,46
471695,0,C26871,N17913,C5808,N26054,6,1,46
471695,0,C26871,N17919,C5808,N7185,6,1,46
471695,0,C26871,N18082,C5808,N47659,6,1,46
471695,0,C26871,N18083,C5808,N48108,6,1,46
471695,0,C26871,N18092,C5808,N48035,6,1,46
471695,0,C26871,N18101,C5808,N3435,6,1,46
471695,0,C26871,N18102,C5808,N18021,6,1,46
471695,0,C26871,N18133,C5808,N28792,6,1,46
471695,0,C26871,N18154,C5808,N22951,6,1,46
471695,0,C26871,N18168,C5808,N25681,6,1,46
471695,0,C26871,N18203,C5808,N22793,6,1,46
471695,0,C26871,N18278,C5808,N46099,6,1,46
471695,0,C26871,N18287,C5808,N20246,6,1,46
471695,0,C26871,N18291,C5808,N6898,6,1,46
471695,0,C26871,N18331,C5808,N37444,6,1,46
471695,0,C26871,N18380,C5808,N48102,6,1,46
471695,0,C26871,N18384,C5808,N26452,6,1,46
471695,0,C26871,N1844,C5808,N2178,6,1,46
471695,0,C26871,N18482,C5808,N2117,6,1,46
471695,0,C26871,N18484,C5808,N48105,6,1,46
471695,0,C26871,N18489,C5808,N35962,6,1,46
471695,0,C26871,N185,C5808,N42221,6,1,46
471695,0,C26871,N18550,C5808,N22123,6,1,46
471695,0,C26871,N18556,C5808,N48101,6,1,46
471695,0,C26871,N18559,C5808,N43761,6,1,46
471695,0,C26871,N18561,C5808,N35889,6,1,46
471695,0,C26871,N18568,C5808,N24965,6,1,46
471695,0,C26871,N18654,C5808,N16356,6,1,46
471695,0,C26871,N18669,C5808,N42620,6,1,46
471695,0,C26871,N18676,C5808,N10561,6,1,46
471695,0,C26871,N18841,C5808,N31187,6,1,46
471695,0,C26871,N18887,C5808,N36416,6,1,46
471695,0,C26871,N18890,C5808,N23110,6,1,46
471695,0,C26871,N18914,C5808,N31245,6,1,46
471695,0,C26871,N18928,C5808,N16262,6,1,46
471695,0,C26871,N18975,C5808,N43938,6,1,46
471695,0,C26871,N19032,C5808,N16216,6,1,46
471695,0,C26871,N19048,C5808,N46382,6,1,46
471695,0,C26871,N19118,C5808,N27345,6,1,46
471695,0,C26871,N19145,C5808,N8490,6,1,46
471695,0,C26871,N19169,C5808,N7913,6,1,46
471695,0,C26871,N19210,C5808,N28045,6,1,46
471695,0,C26871,N19226,C5808,N35990,6,1,46
471695,0,C26871,N19274,C5808,N10632,6,1,46
471695,0,C26871,N19325,C5808,N42494,6,1,46
471695,0,C26871,N19328,C5808,N35383,6,1,46
471695,0,C26871,N19346,C5808,N41843,6,1,46
471695,0,C26871,N19381,C5808,N33097,6,1,46
471695,0,C26871,N19401,C5808,N36064,6,1,46
471695,0,C26871,N19403,C5808,N1734,6,1,46
471695,0,C26871,N19413,C5808,N10629,6,1,46
471695,0,C26871,N1942,C5808,N48109,6,1,46
471695,0,C26871,N19442,C5808,N5781,6,1,46
471695,0,C26871,N19494,C5808,N22182,6,1,46
471695,0,C26871,N19518,C5808,N17760,6,1,46
471695,0,C26871,N19526,C5808,N22578,6,1,46
471695,0,C26871,N19539,C5808,N22024,6,1,46
471695,0,C26871,N19570,C5808,N11196,6,1,46
471695,0,C26871,N19620,C5808,N22411,6,1,46
471695,0,C26871,N19627,C5808,N42724,6,1,46
471695,0,C26871,N19647,C5808,N22011,6,1,46
471695,0,C26871,N19688,C5808,N32637,6,1,46
471695,0,C26871,N19704,C5808,N16608,6,1,46
471695,0,C26871,N1975,C5808,N42246,6,1,46
471695,0,C26871,N19764,C5808,N14960,6,1,46
471695,0,C26871,N19771,C5808,N1713,6,1,46
471695,0,C26871,N19811,C5808,N32916,6,1,46
471695,0,C26871,N19832,C5808,N7177,6,1,46
471695,0,C26871,N19850,C5808,N33722,6,1,46
471695,0,C26871,N19856,C5808,N21490,6,1,46
471695,0,C26871,N20107,C5808,N42336,6,1,46
471695,0,C26871,N20136,C5808,N25501,6,1,46
471695,0,C26871,N20261,C5808,N10488,6,1,46
471695,0,C26871,N20309,C5808,N33352,6,1,46
471695,0,C26871,N20326,C5808,N36879,6,1,46
471695,0,C26871,N20331,C5808,N2564,6,1,46
471695,0,C26871,N20356,C5808,N553,6,1,46
471695,0,C26871,N20361,C5808,N11840,6,1,46
471695,0,C26871,N20363,C5808,N48107,6,1,46
471695,0,C26871,N20382,C5808,N22478,6,1,46
471695,0,C26871,N20411,C5808,N13375,6,1,46
471695,0,C26871,N20418,C5808,N33057,6,1,46
471695,0,C26871,N2054,C5808,N32373,6,1,46
471695,0,C26871,N20562,C5808,N23759,6,1,46
471695,0,C26871,N20595,C5808,N33787,6,1,46
471695,0,C26871,N20603,C5808,N22369,6,1,46
471695,0,C26871,N20623,C5808,N22885,6,1,46
471695,0,C26871,N20815,C5808,N9776,6,1,46
471695,0,C26871,N20820,C5808,N25686,6,1,46
471695,0,C26871,N20870,C5808,N41963,6,1,46
471695,0,C26871,N20883,C5808,N48110,6,1,46
471695,0,C26871,N20884,C5808,N18237,6,1,46
471695,0,C26871,N21018,C5808,N30879,6,1,46
471695,0,C26871,N21068,C5808,N211,6,1,46
471695,0,C26871,N21075,C5808,N48106,6,1,46
471695,0,C26871,N21114,C5808,N22073,6,1,46
471695,0,C26871,N21141,C5808,N5672,6,1,46
471695,0,C26871,N21161,C5808,N19109,6,1,46
471695,0,C26871,N21190,C5808,N47799,6,1,46
471695,0,C26871,N21207,C5808,N42131,6,1,46
471695,0,C26871,N21218,C5808,N42344,6,1,46
471695,0,C26871,N2123,C5808,N25209,6,1,46
471695,0,C26871,N21265,C5808,N48104,6,1,46
471695,0,C26871,N21271,C5808,N21831,6,1,46
471695,0,C26871,N21463,C5808,N27329,6,1,46
471695,0,C26871,N21478,C5808,N44761,6,1,46
471695,0,C26871,N21505,C5808,N35627,6,1,46
471695,0,C26871,N237,C5808,N43890,6,1,46
471695,0,C26871,N2556,C5808,N36650,6,1,46
471695,0,C26871,N283,C5808,N21634,6,1,46
471695,0,C26871,N2867,C5808,N35864,6,1,46
471695,0,C26871,N3244,C5808,N4974,6,1,46
471695,0,C26871,N3290,C5808,N7470,6,1,46
471695,0,C26871,N3489,C5808,N30690,6,1,46
471695,0,C26871,N3495,C5808,N13596,6,1,46
471695,0,C26871,N3677,C5808,N40098,6,1,46
471695,0,C26871,N3710,C5808,N36173,6,1,46
471695,0,C26871,N3862,C5808,N25390,6,1,46
471695,0,C26871,N4197,C5808,N42539,6,1,46
471695,0,C26871,N4403,C5808,N29870,6,1,46
471695,0,C26871,N4534,C5808,N26137,6,1,46
471695,0,C26871,N4915,C5808,N26186,6,1,46
471695,0,C26871,N4972,C5808,N42293,6,1,46
471695,0,C26871,N4981,C5808,N21580,6,1,46
471695,0,C26871,N5085,C5808,N3988,6,1,46
471695,0,C26871,N60,C5808,N41952,6,1,46
471695,0,C26871,N6009,C5808,N33092,6,1,46
471695,0,C26871,N61,C5808,N35697,6,1,46
471695,0,C26871,N6250,C5808,N22691,6,1,46
471695,0,C26871,N6313,C5808,N20840,6,1,46
471695,0,C26871,N6340,C5808,N48121,6,1,46
471695,0,C26871,N6622,C5808,N25719,6,1,46
471695,0,C26871,N6877,C5808,N32083,6,1,46
471695,0,C26871,N7,C5808,N44143,6,1,46
471695,0,C26871,N750,C5808,N740,6,1,46
471695,0,C26871,N7629,C5808,N7770,6,1,46
471695,0,C26871,N772,C5808,N18702,6,1,46
471695,0,C26871,N7994,C5808,N22883,6,1,46
471695,0,C26871,N8274,C5808,N7303,6,1,46
471695,0,C26871,N8352,C5808,N15662,6,1,46
471695,0,C26871,N8387,C5808,N32592,6,1,46
471695,0,C26871,N8411,C5808,N9187,6,1,46
471695,0,C26871,N8569,C5808,N41780,6,1,46
471695,0,C26871,N8594,C5808,N36862,6,1,46
471695,0,C26871,N8817,C5808,N33231,6,1,46
471695,0,C26871,N898,C5808,N31196,6,1,46
471695,0,C26871,N9268,C5808,N48109,6,1,46
471695,0,C26871,N9508,C5808,N2240,6,1,46
471695,0,C26871,N9668,C5808,N27593,6,1,46
471695,0,C26871,N9680,C5808,N33613,6,1,46
471695,0,C26871,N9812,C5808,N41871,6,1,46
471695,0,C26871,N993,C5808,N42933,6,1,46
471695,0,C26871,N9958,C5808,N26820,6,1,46
471695,0,C3339,N31650,C625,389,17,1,80
471695,0,C3484,N67,C528,N36,1,2,120
471695,0,C4600,N11546,C1065,389,6,10,2756
471695,0,C4600,N3929,C1065,389,6,12,3193
471695,0,C4600,N47404,C586,88,17,1,1399
471695,0,C467,445,C5959,N8010,6,1,46
471695,0,C528,88,C721,N11826,6,6,1772
471695,0,C528,88,C721,N11827,6,6,1738
471695,0,C528,88,C721,N11828,6,5,360
471695,0,C528,88,C721,N11836,6,4,1572
471695,0,C528,88,C721,N11877,6,6,1772
471695,0,C528,88,C721,N3015,6,6,1764
471695,0,C528,88,C721,N6490,6,6,1764
471695,0,C528,88,C721,N687,6,6,1766
471695,0,C528,88,C721,N8719,6,4,1568
471695,0,C528,N36,C11658,N36,1,2,120
471695,0,C528,N36,C3484,N36,1,2,120
471695,0,C5720,N36,C6867,N36,1,1,60
471695,0,C5808,N10486,C26871,N14508,6,1,60
471695,0,C5808,N10488,C26871,N20261,6,1,60
471695,0,C5808,N10561,C26871,N18676,6,1,60
471695,0,C5808,N10629,C26871,N19413,6,1,60
471695,0,C5808,N10632,C26871,N19274,6,1,60
471695,0,C5808,N11030,C26871,N12885,6,1,60
471695,0,C5808,N11196,C26871,N19570,6,1,60
471695,0,C5808,N11737,C26871,N10769,6,1,60
471695,0,C5808,N11840,C26871,N20361,6,1,60
471695,0,C5808,N12879,C26871,2086,6,1,60
471695,0,C5808,N13371,C26871,N15880,6,1,60
471695,0,C5808,N13375,C26871,N20411,6,1,60
471695,0,C5808,N13596,C26871,N3495,6,1,60
471695,0,C5808,N14235,C26871,N17442,6,1,60
